TotalEnvInteracts	AverageEpRet	MinEpRet	MaxEpRet	time	Averageloss	Stdloss	Maxloss	Minloss
3920000	1924.33	120	2800	14658.43	4.9301867	8.400457	103.60505	0.5968509
3936000	2056.16	120	2800	14720.84	4.1235313	5.9037266	65.7246	0.7892083
3952000	2014.19	120	2800	14781.88	4.7234135	8.227507	97.79068	0.6748678
3968000	1932.18	120	2797	14843.37	4.8721533	6.8137274	78.7375	0.5465694
3984000	1878.35	120	2801	14904.24	4.455714	8.166105	104.41499	0.5094104
4000000	2036.35	133	2801	14964.54	3.720612	5.8488927	103.85236	0.5555204
4016000	2089.06	133	2801	15026.38	3.9303954	6.550382	103.58738	0.50626683
4032000	2119.0	133	2801	15087.7	3.3369875	4.3794765	47.816196	0.45775324
4048000	2009.23	120	2800	15147.84	3.9129555	5.6678667	65.5818	0.5273521
4064000	1695.06	120	2799	15209.14	4.205811	6.3715477	79.68392	0.45712537
4080000	1703.06	120	2799	15270.45	4.630758	7.5472727	100.98944	0.47463584
4096000	1805.87	120	2801	15333.18	4.6489387	7.208755	93.576385	0.502683
4112000	2028.22	579	2801	15394.67	4.801177	9.158716	130.68721	0.4854223
4128000	1984.7	120	2801	15455.43	4.745093	6.620056	67.641136	0.41112095
4144000	2018.66	120	2801	15515.58	3.9505816	6.2635746	91.722015	0.5062244
4160000	2042.99	120	2801	15575.48	3.6930645	7.814629	114.916756	0.34777066
4176000	1982.1	120	2803	15636.38	3.468124	6.590417	87.39805	0.29070562
4192000	1996.03	120	2803	15696.94	3.7985158	8.598972	135.32466	0.42619798
4208000	1973.41	120	2803	15757.31	3.6972554	9.068609	156.06981	0.47841084
4224000	2006.9	353	2803	15820.06	3.8103945	9.584843	120.34143	0.33066285
4240000	1929.25	406	2802	15881.45	3.2386923	7.296029	130.55038	0.30935758
4256000	2043.99	406	2802	15944.05	4.5455527	9.259861	131.3196	0.41837746
4272000	2082.8	406	2802	16005.25	3.9846709	8.519562	146.6819	0.5445025
4288000	2143.63	406	2802	16066.06	4.5866785	10.794186	140.42285	0.43671566
4304000	2242.78	778	2802	16128.77	3.3121781	6.360359	120.58905	0.45643955
4320000	2277.38	778	2803	16190.16	3.845822	9.428127	145.74919	0.47116762
4336000	2201.97	120	2803	16252.72	3.658585	8.5956135	140.52998	0.4847281
4352000	2099.65	120	2803	16315.3	3.2286408	8.126171	176.41841	0.4156005
4368000	2164.74	120	2803	16378.96	4.0736017	8.589591	135.99324	0.3831603
4384000	2113.18	773	2803	16441.19	4.7941856	10.172597	139.51134	0.5250584
4400000	2178.62	120	2804	16503.9	5.030693	11.700607	164.43794	0.53169286
4416000	2137.24	120	2804	16567.8	5.745346	11.217779	126.43428	0.62581146
4432000	2151.8	579	2804	16630.25	5.0699635	10.352677	118.88903	0.7062869
4448000	2229.62	579	2802	16694.04	4.7461414	8.624303	126.23212	0.52406764
4464000	2212.38	772	2802	16757.93	4.360922	5.9945617	61.65216	0.6795918
4480000	2201.83	772	2802	16820.97	5.056404	8.450987	133.5834	0.59298307
4496000	2240.56	120	2801	16885.3	4.6693964	9.322963	135.899	0.63529295
4512000	2246.45	120	2801	16948.74	5.118631	9.423764	146.4783	0.7554501
4528000	2232.81	120	2801	17011.2	4.789045	9.299753	143.38336	0.6810186
4544000	1995.89	120	2801	17072.61	5.825286	11.245394	166.9507	0.50927144
4560000	1909.94	120	2803	17135.4	6.306376	12.738074	150.63057	0.82091784
4576000	1984.86	120	2803	17199.02	6.2861958	11.194878	136.49446	0.78779894
4592000	2139.68	120	2801	17263.03	5.2624483	9.77366	151.5926	0.61901224
4608000	2150.06	120	2804	17327.33	6.337123	10.324376	118.79264	0.640816
4624000	2158.26	120	2804	17389.86	5.792817	11.766501	175.57784	0.8260449
4640000	2083.99	767	2803	17451.86	7.0051355	11.000082	112.88917	0.7476641
4656000	1997.76	379	2802	17514.53	6.9316664	11.303878	156.85481	0.6232761
4672000	1945.29	379	2802	17575.45	7.8255153	11.361129	113.24939	0.9059295
4688000	1807.43	379	2802	17637.22	8.899203	14.379	151.00995	0.7764573
4704000	1799.43	389	2803	17699.5	8.825373	12.835582	169.36032	0.9702694
4720000	1975.17	395	2803	17761.85	8.772377	11.583936	166.89929	0.8965012
4736000	2119.08	570	2803	17825.04	8.437141	11.9305525	156.30916	1.0112897
4752000	2085.34	570	2801	17887.4	7.7677236	11.954399	141.26567	0.7300242
4768000	1966.12	120	2802	17951.13	7.9834185	12.740013	140.21616	0.6435677
4784000	2107.57	120	2802	18015.76	8.38462	13.353128	120.62412	0.9327061
4800000	2116.73	120	2802	18078.14	8.921133	14.952111	136.79662	0.8226724
4816000	2197.73	120	2803	18141.15	6.9314113	12.229413	155.90569	0.6661576
4832000	2166.68	120	2803	18203.78	7.056308	13.845526	133.0752	0.6922381
4848000	2282.52	120	2803	18267.17	6.051783	11.768535	124.84168	0.6893804
4864000	2251.97	120	2801	18330.39	5.0737324	10.210025	129.66649	0.50979173
4880000	2344.97	579	2804	18394.61	4.5799065	11.280658	140.52115	0.5345392
4896000	2330.49	579	2804	18458.41	3.3284194	6.2991996	79.65939	0.4658125
4912000	2367.39	588	2804	18520.26	3.4381342	9.871047	200.2158	0.49499416
4928000	2331.57	120	2803	18583.23	3.325556	9.633087	161.79382	0.3604443
4944000	2204.01	120	2801	18646.41	3.1319335	7.1026316	110.94292	0.41152662
