TotalEnvInteracts	AverageEpRet	MinEpRet	MaxEpRet	time	Averageloss	Stdloss	Maxloss	Minloss
2912000	2291.18	589	2804	15616.59	4.5107303	8.116996	114.64053	0.5738586
2928000	2152.5	589	2804	15701.82	4.5504665	9.745505	148.74588	0.54453874
2944000	1973.78	745	2803	15788.42	5.1638417	11.168723	164.82646	0.5731574
2960000	2056.3	789	2803	15877.27	5.6357074	13.172936	170.38316	0.64504284
2976000	1760.74	791	2804	15963.43	5.8266454	12.866585	142.90825	0.67532563
2992000	1398.04	120	2798	16048.51	8.590073	17.481571	158.02109	0.7049771
3008000	1389.58	133	2800	16134.58	10.274699	18.45509	207.74744	0.94040465
3024000	1808.96	120	2803	16221.0	10.419286	16.553488	128.23528	0.8041209
3040000	2149.08	194	2804	16309.53	10.34251	17.093256	140.00217	0.7798112
3056000	1781.2	194	2804	16397.27	11.170153	16.976122	146.57304	0.68052304
3072000	2067.24	194	2806	16487.27	10.23908	15.859856	153.65948	0.84310424
3088000	2372.56	194	2806	16574.45	8.49169	13.675564	154.60028	0.6411446
3104000	2431.56	27	2805	16664.61	6.4535007	11.239109	122.26961	0.8474659
3120000	2117.2	27	2803	16754.34	5.9709883	12.005494	127.50173	0.6793004
3136000	1189.26	194	2802	16842.42	6.120728	13.0105505	125.787025	0.66146237
3152000	1670.46	194	2803	16929.83	7.8288555	14.962174	136.1089	0.8201835
3168000	1995.56	120	2803	17016.97	7.767154	14.80313	142.90033	0.54151726
3184000	1667.26	194	2803	17104.45	9.09615	16.070988	156.47096	0.7569229
3200000	1516.12	194	2803	17191.42	9.40836	17.2383	168.17914	0.7505051
3216000	1573.48	194	2803	17278.07	9.366863	17.175276	167.7951	0.67652005
3232000	1661.02	194	2803	17364.13	9.403625	16.205654	137.15718	0.7055666
3248000	1749.02	194	2803	17451.19	9.078152	16.08305	152.87038	0.78638077
3264000	2187.54	194	2805	17537.91	8.61467	15.420347	163.21869	0.81193304
3280000	2121.0	792	2804	17624.68	9.72671	17.983288	160.7777	0.7525518
3296000	2213.32	794	2796	17712.18	7.8035035	13.537716	146.13094	0.88142383
3312000	2001.98	782	2800	17797.05	8.638467	15.117177	149.71764	0.77478707
3328000	2152.18	392	2804	17885.59	7.498789	14.3214445	152.05486	0.79494286
3344000	2098.1	392	2805	17971.84	6.8986793	12.269134	148.79333	0.8410899
3360000	2130.6	752	2807	18058.14	6.6135097	10.405552	106.45195	0.81283915
3376000	2244.06	787	2805	18146.29	5.9198904	10.554044	110.12783	0.68642974
3392000	2335.34	787	2802	18236.13	5.9289045	10.015695	123.22838	0.6250118
