TotalEnvInteracts	AverageEpRet1	MinEpRet	AverageEpRet	time	Averagemean_Q	Stdmean_Q	Maxmean_Q	Minmean_Q	Averageloss	Stdloss	Maxloss	Minloss
4432000	813.55	223	2599	20339.37	46.4099453125	2.195264567982069	52.520546	39.48542	7.72837109375	6.9077314587533	52.832336	1.2199993
4448000	776.38	223	1672	20405.16	46.3955	2.211179315397951	53.38526	39.063965	8.24512890625	7.277419056574934	65.1679	1.2927942
4464000	732.76	223	1672	20470.65	45.29966796875	2.052168965006902	51.11241	38.681137	6.9275224609375	6.190896163924897	50.728577	1.0380387
4480000	775.61	218	1550	20536.81	46.54980078125	2.196764977685938	53.583046	39.04065	7.15801806640625	6.176211293139185	58.139374	0.80688393
4496000	786.96	223	1400	20601.87	47.122984375	2.120118473989131	53.506233	40.561096	7.6270693359375	7.105317111149931	55.601204	0.83009315
4512000	794.83	218	1671	20668.36	47.5865546875	2.2190241908043724	55.63381	41.139233	7.7449384765625	6.864719017374273	62.46563	1.0787439
4528000	768.6	215	1656	20733.98	46.97359765625	2.1831776493078845	53.066	40.41289	7.0515126953125	6.3422676839597365	56.13693	0.7555624
4544000	791.21	223	2992	20799.43	46.6885390625	2.241231176719617	52.679764	39.68284	7.6051796875	6.57416077106044	50.350224	1.021035
4560000	798.67	223	1548	20865.46	45.90022265625	2.1652863191157885	53.141235	38.047462	7.4101689453125	6.792552217318613	64.8554	1.1784645
4576000	818.09	223	2317	20931.2	44.8332578125	2.1217102292431456	52.14791	38.887474	7.5190048828125	6.57719396617965	69.236176	1.3142773
4592000	823.76	215	1818	20997.32	45.73972265625	2.1774561831842907	53.246384	38.124306	7.900314453125	6.895001586294233	49.353634	1.2065501
4608000	866.21	215	1665	21063.41	46.39314453125	2.131922776875959	52.640938	38.57202	7.9123310546875	6.667791929773304	56.561188	0.8386171
4624000	833.3	218	1516	21129.81	46.42983984375	2.0589692790781267	53.448154	39.11928	7.04829541015625	6.025880705859517	44.51085	1.2071972
4640000	834.63	218	2329	21196.47	47.2634296875	2.0913024406903706	53.435013	40.694878	7.2303671875	6.839371030566334	45.8808	1.2311175
4656000	780.33	223	1519	21262.63	46.7007265625	2.1192208870169127	54.139603	39.512466	7.70707470703125	6.5235043783996955	47.126335	1.3836927
4672000	827.07	223	2450	21328.32	46.40138671875	2.1560902341173596	54.52228	38.93672	8.477	7.069884137576089	48.224873	1.014433
4688000	822.43	223	2317	21394.49	46.54193359375	2.256679322034923	54.814743	39.52684	8.787583984375	7.360876837204926	87.42923	1.3051128
4704000	779.18	223	1820	21460.16	47.6317890625	2.3009016575029886	54.86403	40.974617	9.361953125	7.497834062247577	80.79411	1.3488863
4720000	790.07	223	1813	21525.27	49.6119453125	2.332905536490387	58.013954	42.04264	9.1131611328125	7.69530751903392	69.89392	1.0880375
4736000	882.15	218	3005	21590.48	50.674046875	2.3615567313347565	58.561672	42.868366	9.195931640625	7.973094648958458	82.20395	1.2146409
4752000	810.83	223	3005	21656.24	50.088796875	2.3231038554996846	57.123726	42.010803	8.407763671875	7.298647937717643	71.97734	1.3066508
4768000	856.53	223	2120	21721.35	50.37158203125	2.4128485013827534	57.88303	43.31662	8.5994150390625	7.54689660969991	68.620544	1.3585732
4784000	817.32	223	2298	21785.35	51.025328125	2.3046183252330525	57.61123	43.88336	8.6165791015625	8.242534027075655	72.45547	1.5478016
4800000	828.08	223	2298	21850.91	51.3831875	2.260246201329625	59.124794	44.62235	8.525564453125	8.608635290363972	86.10015	1.3032458
4816000	872.58	223	2327	21917.11	51.112609375	2.3942895728365334	61.206738	43.24442	9.028330078125	7.362584623876998	61.972794	1.0008664
4832000	804.68	223	1644	21982.72	50.3039765625	2.228585155850007	56.71051	43.712616	8.6333759765625	7.3957494126694145	57.885555	1.3957969
4848000	829.54	223	1399	22048.53	49.457703125	2.199560946956233	57.973118	41.20402	7.95351806640625	7.638162307616931	70.41982	1.0192943
4864000	796.99	223	2997	22114.42	49.07926953125	2.2307693810096105	56.196083	42.87374	9.1977470703125	8.359014595034512	101.258606	1.2667042
4880000	786.1	223	2997	22180.89	49.46345703125	2.228178361037049	58.00502	42.988274	8.16255419921875	6.438394962061586	47.95876	0.903425
4896000	798.84	223	1528	22247.89	50.95779296875	2.4076098024674804	58.43193	42.122864	9.2649716796875	7.7872923327046095	57.7512	1.2872695
4912000	752.92	223	1403	22313.76	50.6731015625	2.2256540910061697	58.36599	43.68346	8.0814189453125	7.423663337177273	64.74601	0.92869693
4928000	784.41	223	1823	22379.38	51.0621875	2.293005350006024	58.205986	43.75599	9.0395625	7.953033029920094	58.06023	0.8241111
4944000	813.23	223	1823	22443.76	51.55573828125	2.2747633590867755	59.525093	44.347343	9.64285546875	9.44426413226568	81.35457	0.9716046
4960000	724.16	218	1541	22509.78	50.27437109375	2.2449855146386803	58.45632	44.015472	9.0499453125	8.324544844914946	63.267548	1.3034152
4976000	802.68	218	1883	22581.74	48.1090078125	2.1369595670967314	53.98958	41.40728	8.44362890625	7.617929867670744	99.64124	1.0630101
4992000	808.63	223	1883	22649.36	47.31570703125	2.115238609471754	54.393692	39.717194	8.1086435546875	6.8065900397151875	63.417942	0.98319185
5008000	823.35	223	2333	22715.33	46.8750703125	2.12333540041517	53.813034	41.088142	7.9500205078125	6.956208445518291	62.07692	1.2384336
5024000	824.5	223	2566	22781.4	46.12860546875	2.1792126498892896	52.34503	39.07077	8.55383984375	7.183793065818363	62.542667	1.4225187
5040000	833.85	223	2320	22847.96	46.2625703125	2.180953149571306	52.202797	38.34383	8.253267578125	7.809939580432105	78.76566	1.0439353
5056000	782.54	226	2311	22912.48	46.216703125	2.366257449308137	53.175133	37.916183	8.43274609375	7.359277467506575	60.8969	1.0844561
5072000	836.58	223	1814	22978.78	46.0574375	2.30366810082312	53.744072	38.506397	8.8521103515625	7.298633219651471	57.456066	1.2901838
5088000	840.41	223	2315	23043.76	47.8234140625	2.1789705362065477	54.40006	41.30043	8.8804921875	7.898320875746313	70.5785	1.3936802
5104000	810.77	218	1672	23107.97	47.97552734375	2.1028521832709735	54.532738	41.253723	8.476828125	7.587635655706592	68.39449	0.9697155
5120000	763.85	217	1674	23173.89	47.9157578125	2.061511126576813	55.98316	41.33392	8.4178828125	7.661028100881761	56.736797	1.1894379
5136000	758.74	218	1876	23240.78	49.991359375	2.1680008162042976	56.331673	41.92306	9.0116376953125	8.377319175159796	108.551544	1.139344
5152000	849.15	223	1883	23306.06	50.742609375	2.174144048528064	58.6814	43.57054	8.604974609375	7.550028714763275	64.627266	1.2416542
5168000	804.19	223	1891	23374.04	50.58515625	2.1300328727656996	57.990837	43.610924	9.2206767578125	8.90340744111489	97.2183	1.1346017
5184000	797.59	223	1891	23439.2	50.03096875	2.1599822771263657	57.585754	44.061516	8.6844453125	7.359421576285734	68.34387	1.3751942
5200000	820.04	218	1815	23504.44	51.26477734375	2.1522122521082814	58.73687	44.872482	9.449701171875	8.371170766386264	74.22778	1.084264
5216000	778.39	231	1670	23568.69	50.969203125	2.1682348091246944	57.403824	44.153072	9.5034150390625	9.012418515581707	106.32469	0.9224415
5232000	821.15	226	3012	23635.13	50.9355	2.1051778845934255	57.88391	42.928196	9.5877470703125	8.552621126005759	67.69943	1.5485003
5248000	750.48	217	1673	23700.23	51.357453125	2.062422347023034	58.456917	45.85192	9.6714443359375	8.324982169650575	76.64453	1.6894338
5264000	809.82	223	1673	23765.6	51.60918359375	2.169014640734071	57.811802	45.045013	9.83544140625	8.639903337856275	58.276165	1.6586678
5280000	769.11	223	1788	23830.77	51.57646484375	2.1569156581215685	58.93623	42.451912	9.022375	7.6843936813518345	64.358246	0.9055889
5296000	839.02	223	1543	23895.38	51.5456953125	2.1385402713504136	58.20455	45.55855	8.795197265625	8.264105365978825	64.76249	1.0803633
5312000	791.89	218	1882	23961.17	51.98645703125	2.142298615827168	58.540848	44.250618	9.073529296875	8.249577640703796	74.38911	1.1772624
5328000	769.57	217	2255	24025.51	51.6573515625	2.2278326421098154	58.689766	42.714127	10.1284375	9.622865022954443	94.70399	1.3976336
5344000	814.95	231	2301	24093.17	51.83503515625	2.2879223909887108	61.56453	44.650707	9.83495703125	8.0461406218292	59.43882	1.2773812
5360000	792.22	218	1522	24159.11	51.7876171875	2.251512512456904	57.727596	41.89641	9.3503046875	8.547244621806492	73.909454	1.3515662
5376000	744.44	215	1496	24224.59	52.386421875	2.3441983946076856	59.960945	45.91279	9.247064453125	8.41066612626491	77.09758	1.362884
5392000	799.61	223	1552	24291.82	52.496765625	2.238232465655098	59.32642	44.697586	9.877853515625	8.892544278776462	84.06198	1.8059431
5408000	766.66	215	1885	24358.31	52.78	2.180800231208145	59.890434	46.50322	9.241611328125	7.558695323929918	58.12704	1.2408032
5424000	749.13	223	1863	24426.31	54.912703125	2.205209120610787	62.97297	47.1381	10.2286435546875	8.522704052998673	64.0672	1.3036795
5440000	801.77	217	2319	24493.13	55.9260703125	2.451351867146473	63.40242	47.96615	11.94791796875	9.823505770599414	98.85297	1.6751226
5456000	790.41	218	1660	24558.85	56.886421875	2.3416463475912628	64.67275	49.142178	11.92764453125	10.182686746384768	83.95191	1.2153018
5472000	776.7	223	1676	24627.38	56.40037890625	2.369634770447231	64.48439	47.6191	11.6883125	11.042996932445467	99.05837	1.7944549
5488000	761.64	223	1554	24692.42	55.2804765625	2.1809853886775583	61.270035	48.209717	11.74671875	10.198674469630845	81.33766	1.7819278
5504000	765.7	223	1667	24757.59	55.43425390625	2.1455867450347355	63.121597	47.899635	11.5739697265625	10.750944362589735	107.098434	1.4643626
5520000	733.24	215	1822	24823.68	55.2174453125	2.1306989298555297	61.578262	48.704376	11.99541015625	9.729643814138317	60.770134	1.7736616
5536000	724.38	223	1816	24889.11	53.5588359375	2.1419470142183137	60.561203	45.975677	11.455486328125	10.32664144034739	69.78459	1.4419155
5552000	743.5	231	1889	24953.32	53.0957890625	2.0967764973137935	58.831062	45.66976	11.6444736328125	9.9926644970198	82.06714	1.1097474
5568000	809.75	222	1828	25017.61	52.43951171875	2.0278829063906154	58.964607	45.446373	11.8213837890625	11.148502562003562	93.78569	1.2691916
5584000	784.76	223	1878	25083.3	50.8375234375	2.146194965987771	57.810715	43.937263	10.383931640625	9.059361094332203	73.99255	1.295366
5600000	789.38	223	1818	25149.29	50.1022265625	2.0839464983085576	56.467587	42.44742	10.7516650390625	9.055764307196826	65.48209	1.6153607
5616000	764.91	223	1773	25215.32	50.57107421875	2.161279686392416	57.11503	44.437782	10.5053232421875	8.617368000149465	72.496895	1.7552576
5632000	860.64	226	1891	25280.83	50.0153046875	2.2181010274486486	56.942635	41.56713	11.175857421875	9.60876471639305	80.379265	1.5722921
5648000	784.37	218	1884	25346.38	49.985609375	2.0869574987436854	56.445034	43.408436	10.748505859375	9.12314107777579	64.64414	1.65347
5664000	808.46	218	1878	25411.75	50.228375	2.050428094592383	56.068913	40.002434	9.7835	8.256461011686545	61.10476	1.4513537
5680000	810.95	218	1669	25476.31	50.96358203125	2.0570861711714947	57.297546	43.53479	10.15694921875	8.56765219079883	72.565315	1.4363098
5696000	794.97	226	2322	25541.09	50.8429609375	2.0942767527687214	58.64397	44.092014	11.001423828125	10.051078922185418	82.97632	1.5323228
5712000	872.49	226	2944	25606.9	51.5881953125	1.9954190090014616	57.932144	44.868286	10.9590390625	8.949998254189774	79.423935	1.2688246
5728000	821.82	223	1887	25671.6	52.06291796875	2.233618315928216	58.474007	44.693726	10.16993359375	8.468391136308005	79.66971	1.4262475
5744000	744.67	223	1884	25737.42	52.0536640625	2.1977247645292164	58.06604	45.29961	9.68889453125	8.416337349167986	61.86267	1.108892
5760000	708.46	223	1843	25802.18	51.167703125	2.2949048736072375	58.851387	42.62446	10.645244140625	9.700607664600193	75.78736	0.8418314
5776000	801.84	217	2334	25866.46	51.531359375	2.286953273120704	58.986465	45.21772	10.287078125	8.595232144916157	66.78925	1.5690887
5792000	868.96	218	2191	25929.95	51.4630234375	2.202369773037103	58.88534	44.46089	10.86413671875	9.26507049352567	80.012596	1.3532747
5808000	970.02	223	2590	25995.62	53.04315625	2.2288608751515313	59.618996	46.906837	11.187447265625	9.875910559285154	81.16889	1.7480562
5824000	820.11	226	1881	26060.09	53.4858046875	2.435124242851892	60.542442	45.614487	12.4592138671875	10.489054562971821	75.23212	2.1299245
5840000	777.4	218	2313	26125.53	55.09015625	2.161954523869836	61.354965	48.509365	11.295380859375	10.173746083670459	89.33832	1.5815805
5856000	854.18	218	2976	26190.07	55.24537109375	2.0642718478240094	61.595245	48.896587	12.550607421875	10.447958083998998	74.08926	1.6065542
5872000	814.12	215	2213	26255.53	55.8162890625	2.0695001944159124	61.631767	47.37956	12.369	10.584312167661155	76.58433	2.0535283
5888000	746.03	217	1675	26321.88	55.53049609375	1.9649182702071224	61.364952	49.35452	12.470640625	9.906958570873304	64.38575	1.2917016
5904000	832.3	217	2300	26386.01	56.146546875	1.8919951130519603	62.80067	49.839252	11.97541796875	9.801519333756374	65.447945	1.5023739
5920000	780.71	223	1665	26451.8	55.5358828125	2.0293811114013307	61.118057	48.788692	11.665013671875	9.824605590047877	82.34581	1.7922622
5936000	824.54	217	1632	26516.4	53.741328125	1.9533309891375297	59.963333	48.325783	11.1063642578125	9.551932886855937	94.77547	1.4834558
5952000	848.11	215	1886	26580.62	54.68749609375	1.9440644842057067	60.265038	48.37626	12.011955078125	10.626177140674816	69.75997	1.9167938
5968000	814.79	223	1889	26643.22	56.23883203125	1.8894970809053926	62.42538	50.702343	11.975439453125	10.389339112162045	83.622635	1.6898918
5984000	883.97	223	3012	26706.77	56.3053515625	1.995739602879093	62.292282	50.553886	12.078296875	10.213867717471183	84.14803	1.8099215
6000000	870.02	223	1808	26772.23	54.54619921875	2.023714568385788	61.57606	48.170467	11.182892578125	9.076160394131431	60.970665	1.5418153
6016000	832.92	218	2316	26836.82	55.34052734375	1.9433081415985283	62.11274	49.18127	10.966365234375	9.33535032149303	69.44026	1.5666766
6032000	744.21	223	1667	26902.39	55.332609375	1.99792751506874	62.52867	49.170174	10.6433818359375	8.850032662369106	67.25949	1.4718941
6048000	787.37	215	2297	26968.45	55.47440625	2.254209820327846	63.267353	49.36939	12.320853515625	9.791388914500333	66.44986	1.9529184
6064000	819.58	217	2562	27032.84	57.04321875	2.3035748373452076	65.55514	47.342594	11.830537109375	9.947579008231099	76.11322	1.9849348
6080000	766.68	223	1549	27096.56	57.12855078125	2.3049528448945544	63.844093	49.747772	12.121169921875	11.225239070394002	92.92124	1.5449327
6096000	741.29	218	1666	27161.67	57.36882421875	2.1718272251939728	63.540672	50.538128	11.4451376953125	9.15923287590178	68.07908	1.3429031
6112000	816.62	218	2130	27225.1	56.87053125	2.0929456244056484	62.363388	50.204674	11.2429619140625	9.70213773157751	99.2815	1.3709643
6128000	794.22	218	2309	27289.56	56.7298046875	2.217539282346538	63.141235	49.829777	11.860638671875	9.963784421594037	70.13425	2.0619318
6144000	852.71	223	2979	27353.09	55.22955859375	2.255517540388458	62.557446	48.032078	12.027736328125	10.170612920935493	71.255615	1.6309448
6160000	814.98	223	1543	27415.32	54.52457421875	2.3577343219312263	61.81762	46.324226	11.937736328125	9.69861338349457	78.55333	1.2481964
6176000	844.85	218	2332	27478.39	53.8768984375	2.3649123761515987	61.739178	45.82531	11.744021484375	9.487328720456565	71.68092	1.5950679
6192000	759.45	218	1892	27542.37	53.6468671875	2.345462499367129	60.137695	45.171333	11.7349931640625	9.199059904414145	78.48316	1.6089638
6208000	711.61	215	1683	27606.29	55.97840625	2.265724243516022	63.480946	48.676445	12.058322265625	9.971816534613941	83.534966	1.8939208
6224000	797.89	218	2322	27669.97	55.967265625	2.231926543090072	62.325283	48.744072	12.5645546875	11.20574280781957	94.88378	1.721633
6240000	854.44	223	2310	27733.97	56.144078125	2.251116910280317	61.933304	48.966972	11.798544921875	9.621598424898018	80.32033	1.1586345
6256000	821.29	223	1865	27797.85	54.955328125	2.2476137519878723	62.256565	46.789345	11.7168251953125	10.284489231361954	85.522514	1.4478002
6272000	766.14	223	1491	27862.64	54.08687890625	2.3783225115088995	61.611916	46.383286	10.8775205078125	9.497676525077068	79.477036	1.5956712
6288000	821.49	223	2298	27925.7	52.42767578125	2.2682812015654057	59.494705	44.76695	11.3437294921875	9.834341932737543	86.67621	1.518121
6304000	848.95	215	2982	27989.51	51.02446875	2.409263737703388	58.54148	43.299667	10.4234794921875	8.01324782001655	56.316914	1.4552841
6320000	887.39	226	2995	28055.8	50.14775	2.1516615581771914	59.45955	43.63077	10.7394951171875	9.210591729091025	112.98195	1.1388143
6336000	813.46	218	2968	28120.17	50.29546875	2.217236169303746	57.928	42.721058	11.9136103515625	9.599133668592183	88.18353	1.8611284
6352000	825.46	218	3006	28185.23	50.68728125	2.2262758587422966	57.46138	41.164295	10.8999609375	9.519993352807553	80.977776	1.9279891
6368000	800.49	223	1660	28251.2	50.9054765625	2.060139036949327	57.300613	44.559563	10.6965517578125	9.050296093222586	94.612434	1.7457236
6384000	917.4	218	1881	28315.41	51.11692578125	2.222787259979011	57.4943	43.739197	10.4858759765625	8.393077970119187	67.11276	1.0032926
6400000	886.14	215	2601	28379.63	51.64233984375	2.2501115423740665	59.506622	44.546944	11.74491015625	9.985377981704048	99.70434	1.6217595
6416000	835.35	223	1889	28446.7	50.8360390625	2.3524086932665953	58.25845	43.044933	12.3116123046875	9.838419588531483	110.695015	2.2888017
6432000	802.23	218	1668	28511.53	51.16821875	2.2385897747661363	57.94854	44.093933	11.320533203125	8.854622733352336	65.76353	2.0108137
6448000	796.2	223	1686	28575.62	51.38275	2.22600618050018	58.642387	43.378796	11.20610546875	8.39748148628504	71.68538	2.2470694
6464000	853.23	222	1890	28639.67	52.1625546875	2.312333608878702	58.859802	44.765625	11.8876640625	9.346999017064247	84.27791	2.1311033
6480000	845.67	218	2999	28704.25	53.410078125	2.147442724243478	59.54415	46.882732	12.390236328125	10.357574975591536	85.015564	1.9408863
6496000	808.36	218	1659	28768.33	55.42003125	2.141523306040002	62.39164	49.32917	11.9706767578125	9.780958062735982	79.85086	1.8948529
6512000	728.79	215	1879	28833.93	56.4013125	2.0490900467112834	62.352646	49.527992	11.6156552734375	9.654204071284179	92.74248	2.0040846
6528000	816.23	223	2983	28898.86	56.88662109375	2.006084007930625	62.923065	49.791454	12.2927998046875	10.661730995129261	84.87452	1.8835026
6544000	787.23	218	1529	28962.95	57.7542265625	2.022078694337525	65.17631	51.29637	12.950962890625	11.340816080644284	81.7704	1.9407175
6560000	858.87	223	2324	29027.34	58.1000390625	2.0070154668024798	64.66068	50.594704	12.187361328125	10.784031887471402	85.06952	1.5866423
6576000	840.33	218	2999	29091.75	57.5677734375	2.0748107970969305	65.08132	51.196075	12.3498154296875	10.883351678136657	98.72774	1.1252873
6592000	791.2	223	1648	29156.22	58.6903203125	2.1820243969190627	65.55441	52.554604	12.778498046875	11.319727663464347	83.09531	1.387339
6608000	821.52	223	1540	29220.5	58.4111171875	2.2794471686203326	65.597305	51.33155	12.945462890625	10.934364550580888	96.24079	1.78858
6624000	793.9	217	1829	29285.24	57.62075390625	2.19235543725949	65.34396	51.17323	12.6390732421875	10.735370132184544	79.44396	1.7735499
6640000	794.4	226	2328	29350.57	58.8482578125	2.259657550624375	65.6136	51.826424	12.8278388671875	10.287141549040724	74.32146	1.8117983
6656000	843.87	223	1892	29414.75	59.075609375	2.209714657413373	66.47237	51.041615	13.268287109375	10.971388571530042	110.66719	1.778023
6672000	830.98	217	2327	29479.02	59.1431875	2.2719259364991413	65.66717	51.165688	12.5452177734375	10.806340731255887	104.519226	1.9567139
6688000	848.8	215	2601	29544.31	58.280359375	2.1968201006653914	64.399086	50.83201	13.04409765625	9.958338607041838	79.334854	2.3521051
6704000	851.98	215	2582	29609.83	58.70969140625	2.2274933361292018	65.88422	52.116856	13.9325791015625	11.597823071594084	91.917366	2.016575
6720000	794.97	215	1891	29675.52	59.4686640625	2.3065564455956307	66.716736	50.96577	14.1700224609375	12.109892650226096	100.26905	1.4124999
6736000	790.49	215	1828	29740.46	59.0556875	2.3448793112599633	66.83289	51.714428	15.001478515625	12.363847247115277	103.60339	1.9769777
6752000	830.96	218	2983	29805.54	59.0537109375	2.287340542597997	65.60309	51.230564	14.1403515625	12.015903524080077	130.0679	2.0443916
6768000	861.19	223	2599	29871.13	59.8341796875	2.2307381897241436	66.32894	50.152832	13.6030732421875	11.239226091017121	91.54292	2.0685594
6784000	768.21	215	1657	29937.08	59.55486328125	2.33881146364986	67.85343	51.30422	13.142091796875	10.921961462461768	74.24273	1.4546816
6800000	837.75	215	2999	30003.79	59.336828125	2.3732392733219085	66.75591	52.232162	14.181103515625	11.864486135100837	90.19581	1.8405303
6816000	837.3	226	2601	30070.48	59.780640625	2.317350908769537	67.70323	50.635254	15.606005859375	13.702304778758936	116.26227	1.8121072
6832000	748.23	217	1893	30135.21	59.6806484375	2.2250381843633606	66.30751	52.668144	13.942564453125	11.944221929451913	115.72556	1.3976345
6848000	815.61	226	1675	30198.97	57.7132578125	2.3231774190346504	66.05491	49.106155	14.492228515625	12.682396756922564	105.52061	1.6320019
6864000	816.63	226	1886	30262.73	56.0827734375	2.2118649777252455	62.8226	48.984962	12.696775390625	10.828066107343453	77.26582	1.3261106
6880000	752.03	218	1675	30326.48	55.91823828125	2.2704410020412333	63.73233	47.761566	13.547142578125	11.342129705218504	73.56969	2.0591397
6896000	828.84	215	2598	30391.8	55.9125859375	2.3291411373079134	63.074356	48.59305	13.573095703125	11.368041484244328	97.549576	2.223425
6912000	929.24	223	2804	30456.09	56.00323828125	2.2788659417501393	63.02945	48.744812	13.070689453125	10.628851507806475	81.55932	1.9528489
6928000	860.67	218	1896	30517.92	56.624578125	2.3192820733876895	63.89413	49.23898	11.7580439453125	10.140740465444326	98.82247	0.9459071
6944000	813.37	222	2601	30580.65	59.97318359375	2.5993482506438035	66.93642	50.576378	13.643603515625	12.144038532341701	101.55055	1.7322733
6960000	836.32	218	2304	30645.57	61.8896484375	2.413724187459081	69.95306	52.894493	14.3447861328125	12.426469983466745	106.162186	1.5858055
6976000	846.17	226	2856	30709.18	61.58628125	2.374992804265415	67.968864	53.474197	14.256189453125	12.467201344929022	114.68632	2.1291149
6992000	855.73	223	2856	30772.99	61.315828125	2.5204146949212545	68.23318	51.509888	14.4380546875	11.5984515399686	119.26488	2.049496
7008000	827.2	223	1889	30838.6	61.80573046875	2.3551518495364583	69.122734	55.092216	13.7616474609375	12.062315413095448	90.78152	2.2322826
7024000	754.23	217	1822	30903.65	60.99901171875	2.3852918453514236	68.78334	54.22446	13.37226171875	11.830502155445474	95.38801	1.1587005
7040000	783.71	218	2987	30968.59	60.311625	2.4885099237545747	68.68065	52.051224	14.788775390625	13.508998158634858	166.315	1.9974582
7056000	806.09	218	2482	31033.25	60.36961328125	2.18278107081883	66.315994	52.11904	14.568857421875	12.561692760133882	118.18982	1.6597798
7072000	858.88	215	3008	31096.67	60.918765625	2.176094597050528	67.01322	54.058125	15.247923828125	13.436452866177145	102.74679	1.714372
7088000	808.09	215	2319	31161.71	60.5334296875	2.0530310575920425	66.78818	51.82955	14.087033203125	12.244671034780804	92.212845	1.8509319
7104000	836.48	218	2319	31224.78	60.98671875	2.1550957055314273	66.853004	53.524677	14.581896484375	12.557823756527243	99.22587	2.167617
7120000	816.53	226	2299	31287.59	60.1535234375	2.244007427781267	67.59843	52.432293	14.515091796875	13.017617869641127	112.37602	1.5381665
7136000	789.37	223	2299	31351.97	59.1574140625	2.272732171514607	67.29381	51.651344	14.62891015625	11.06424703719146	82.53336	1.4567723
7152000	860.53	223	1827	31416.13	58.44310546875	2.2452625907814214	66.49533	50.766758	13.8825224609375	10.87737222689837	97.681015	2.23826
7168000	824.76	226	2995	31482.65	57.10601953125	2.0789322915035617	64.52095	50.74179	12.467	9.423235080109166	80.98434	1.6109974
7184000	839.86	218	2315	31546.75	57.34178125	2.0844685839186328	63.23062	51.416893	12.5153486328125	10.287133954605627	100.74156	1.389518
7200000	835.23	217	2315	31613.59	57.3471640625	2.1357293470264436	63.44682	49.959614	11.93434375	9.349320663823656	69.742455	1.7814513
7216000	860.25	223	1826	31678.49	56.32151171875	2.3397307203501003	65.398026	47.602398	12.245025390625	9.647778646533096	69.70137	1.3902498
7232000	844.82	218	1837	31743.84	56.3009140625	2.321581302925605	62.934616	48.33239	11.6192890625	9.132222313051736	66.294464	1.8377424
7248000	904.74	218	2591	31809.07	55.96634375	2.301832447678914	63.009205	48.14701	11.071482421875	8.918590135217562	69.37996	1.4035661
7264000	814.04	223	2591	31872.89	55.7405078125	2.32836387197373	62.064957	47.48932	11.88951953125	9.755017539066754	73.18138	1.5552493
7280000	878.06	218	2589	31935.9	56.8404921875	2.601699039209762	65.69585	48.839195	12.30793359375	10.040494571982	71.555305	1.56441
7296000	925.74	223	2315	31999.16	58.018265625	2.2517556084780828	64.30607	50.613857	12.769279296875	10.488460921412637	104.6135	1.7858766
7312000	857.59	215	3010	32063.24	58.3050078125	2.395091212054877	64.63558	50.014427	13.138568359375	11.660881452531793	136.72118	1.4015384
7328000	930.05	215	2317	32126.66	58.11466015625	2.1490136727403573	64.30147	50.77321	12.4120712890625	10.824341781374052	116.00575	1.8304497
7344000	801.71	223	2295	32188.83	58.7028515625	2.3512698115194053	66.48025	51.460327	13.026271484375	10.989127439200985	127.29037	1.8849543
7360000	839.79	223	2323	32251.99	57.8792578125	2.2408222106377607	63.804382	51.21617	13.662705078125	11.12156477861816	81.14028	2.17903
7376000	903.62	218	2323	32316.1	56.5715234375	2.1877187390635937	62.829193	48.58684	12.10929296875	10.290054360886536	117.89768	1.6132839
7392000	864.97	223	2997	32378.88	57.4513828125	2.1852923011364522	63.92493	50.091747	11.95755078125	10.34453207013251	99.45116	1.5479167
7408000	868.97	218	2997	32443.87	57.3122890625	2.181259401842202	63.117596	47.09974	13.422310546875	11.58963302913427	88.25108	2.2436388
7424000	848.37	226	1873	32507.66	57.67794140625	2.2019346296566686	63.88227	50.73567	12.544087890625	11.001468651957337	90.11295	1.38185
7440000	831.97	223	1818	32573.53	58.547328125	2.18794615985803	65.801285	50.54442	13.94412890625	12.362937934609233	130.84741	1.8292767
7456000	831.74	226	2323	32638.45	58.621734375	2.1780407085555127	65.95371	51.7653	15.089130859375	12.414746775508553	100.4137	2.092852
7472000	874.72	222	2323	32702.21	59.38813671875	2.212812919255715	65.8725	52.24556	14.060953125	10.612957145630995	87.389145	2.3198543
