TotalEnvInteracts	AverageEpRet	MinEpRet	MaxEpRet	time	Averageloss	Stdloss	Maxloss	Minloss
5024000	972.49	223	1856	13432.86	8.926501953125	8.79932880963088	81.344765	1.0431066
5056000	1020.53	231	2239	13518.91	9.6897724609375	10.523337903203526	103.66617	1.2176932
5088000	1093.36	223	1316	13604.67	9.44551953125	10.495907684664534	110.364	0.9647168
5120000	1082.03	223	2330	13689.45	9.3629208984375	9.156030287466288	55.838196	1.2094405
5152000	1051.84	223	1889	13774.43	9.72318359375	8.80273483782171	54.032875	0.78873485
5184000	990.37	231	1882	13858.76	8.5628984375	8.0274901218407	65.901665	1.1370155
5216000	1201.04	586	1896	13943.58	7.9807138671875	7.023312742217877	51.41985	1.042823
5248000	1072.56	231	1887	14028.81	7.983396484375	6.952868113232121	44.021935	0.93633205
5280000	1053.1	231	1831	14113.47	7.90637109375	6.944188780015993	51.08598	0.8837634
5312000	1052.06	231	1316	14198.29	7.7854404296875	6.734679952492175	52.607002	0.98008186
5344000	964.22	223	1527	14283.36	8.64195703125	7.6879151310677205	53.186096	0.838084
5376000	1076.09	223	1823	14369.36	8.4289609375	7.5583575948250825	53.65826	1.3592943
5408000	1014.12	231	1315	14453.91	8.648953125	7.590732167831375	44.960545	1.1698415
5440000	1049.9	584	1872	14539.02	8.896296875	8.591551991636901	80.71788	1.3049059
5472000	1143.83	604	1997	14623.84	9.23351171875	8.68015336846072	68.914474	0.9085556
5504000	1117.75	547	1890	14709.37	9.768294921875	9.313800664202558	66.81184	0.97903204
5536000	989.39	231	1888	14794.24	9.70098828125	9.604960469726047	77.4611	1.1955739
5568000	1140.81	231	1889	14880.81	9.899212890625	9.376016611546719	65.39571	1.2471204
5600000	1111.73	231	1316	14967.57	9.5577529296875	9.877286918734313	78.6483	1.2523105
5632000	1069.33	231	1888	15053.86	9.4742890625	9.4972368514479	71.79055	1.016604
5664000	1155.87	231	1893	15140.14	9.231744140625	8.982549053581616	68.90136	1.226192
5696000	1154.72	231	1820	15225.84	9.858798828125	10.640040090384998	73.74454	1.0542184
5728000	1127.36	223	1832	15311.52	9.77637109375	10.755131769299714	98.41124	1.3610351
5760000	1189.07	231	1890	15396.85	11.1260078125	12.79587335823546	95.869835	1.2278682
5792000	1195.96	583	1895	15483.04	10.711095703125	11.213860703388463	95.2742	1.3101051
5824000	1169.09	231	1894	15568.78	10.16031640625	11.666057871020527	89.077675	1.1656221
5856000	849.6	231	1675	15655.07	10.211189453125	11.08907894619747	76.227425	1.3342373
5888000	1081.24	231	1832	15740.54	10.2987626953125	10.985623062098025	74.42898	1.2307293
5920000	1199.44	563	1892	15827.67	9.7811728515625	10.08557563738927	85.19571	1.1141164
5952000	1201.92	588	1830	15912.78	9.750859375	9.89443814726233	91.16976	1.4593167
5984000	1282.75	223	1888	15997.84	10.1635302734375	10.517533352098296	138.47958	1.3269472
6016000	1335.1	231	1834	16081.72	8.5194658203125	8.702216402302346	102.93855	1.1151707
