TotalEnvInteracts	AverageEpRet	MinEpRet	MaxEpRet	time	Averageloss	Stdloss	Maxloss	Minloss
3616000	1699.85	231	3009	14628.8	10.023178	8.818832	93.23752	1.5803785
3632000	1730.45	231	3014	14693.83	10.033783	9.09266	78.624245	1.7238331
3648000	1732.45	577	3018	14757.79	11.33154	12.0102	166.05215	1.5592788
3664000	1634.83	614	3018	14821.89	10.472344	9.595614	80.79943	1.4785832
3680000	1491.88	231	3017	14886.57	10.801275	11.204672	129.54488	1.5902748
3696000	1462.39	231	3017	14950.32	12.851001	14.170529	131.08977	2.2066865
3712000	1579.42	231	3017	15015.17	11.436127	12.995423	166.0138	1.6477764
3728000	1703.77	231	3005	15079.7	12.312875	15.765789	169.11467	1.5994439
3744000	1711.06	231	3010	15144.55	12.298873	14.862306	165.30437	1.3994668
3760000	1706.44	231	3010	15209.45	10.32266	11.766028	110.65105	1.3474936
3776000	1842.47	231	3013	15273.99	11.595548	15.133806	174.85132	1.2270638
3792000	1882.89	615	3013	15338.49	9.079467	11.194312	158.87811	1.1403165
3808000	1899.06	615	3013	15402.9	8.65442	13.214065	194.41248	1.2112632
3824000	1989.67	636	3020	15467.73	8.345746	10.334006	154.84433	0.967862
3840000	2005.44	620	3020	15532.84	8.443887	13.675109	182.02647	1.020956
3856000	1901.44	617	3019	15597.74	7.544334	11.065911	153.53981	1.0016735
3872000	1909.37	617	3020	15663.17	6.923637	8.718114	120.33034	0.9588082
3888000	1966.01	617	3020	15727.48	7.194624	9.430781	111.682014	1.1202768
3904000	1970.3	620	3016	15792.14	6.6277184	6.61109	80.2443	1.1859417
3920000	2040.18	254	3008	15856.45	7.065087	8.0223	112.646484	1.1057936
3936000	1932.67	139	3018	15921.05	6.58854	7.0638103	99.9392	0.97886074
3952000	1954.98	139	3018	15985.83	7.747522	9.067031	108.21907	1.3343663
3968000	1905.38	231	3018	16050.46	7.515054	8.756455	117.27759	1.2279975
3984000	1853.63	231	3022	16114.75	7.549091	8.151398	81.90488	1.3420306
4000000	1865.0	231	3022	16179.09	8.450357	9.548292	105.65558	1.4234709
4016000	1884.45	231	3018	16243.72	8.831001	10.110746	98.431274	1.5816512
4032000	1800.99	620	3006	16308.26	10.193641	12.147815	144.74994	1.6332155
4048000	1809.08	620	3002	16373.5	9.145607	9.995831	94.61194	1.5592103
4064000	1915.23	620	3002	16438.07	9.681629	11.080592	123.67046	1.4696687
4080000	1998.86	715	3009	16502.6	9.596958	11.170567	96.772484	1.660398
4096000	1939.5	620	3009	16567.07	8.776586	9.424209	86.69182	1.4250638
